level,dx,dy,w,b,input_bits,objective,coefficients,mae,mred,rmse,max_relative,p99_relative,cost_proxy
1,15,16,15,8,23,mred,165 84,0.011049879114605747,0.010478321979093336,0.016403016709810522,0.09269459550131721,0.05154873544755706,158
1,15,16,16,6,23,mse,42 21,0.01419829938758522,0.013104680423415432,0.018723259100269774,0.07619813360134117,0.04007239038381243,132
1,15,16,16,6,23,mred,41 21,0.011972633381140633,0.01121529914635919,0.01922488894333928,0.09819341613464257,0.05866974636816147,132
1,15,16,16,7,23,mse,83 42,0.011337854549683151,0.010739189784816125,0.015741002324320442,0.08719577486799186,0.047791355067126916,141
1,15,16,16,8,23,mse,166 84,0.011337854549683151,0.010739189784816125,0.015741002324320442,0.08719577486799186,0.047791355067126916,150
1,15,16,16,8,23,mred,165 84,0.011096177517184735,0.010521709074180569,0.016751505747099726,0.09269459550131721,0.05292992774845513,150
1,15,16,17,6,23,mse,42 21,0.013625456663809089,0.012663052823763258,0.01804506529059839,0.08383285976992512,0.042328640571622445,126
1,15,16,17,6,23,mred,41 21,0.01290935070280458,0.012063564375714713,0.020486280657321748,0.10564636310873643,0.06147721568459749,126
1,15,16,17,7,23,mse,83 42,0.011281257307845391,0.010739512845299342,0.016149613887798238,0.09473961143933078,0.05077354268324013,134
1,15,16,17,8,23,mse,166 84,0.011281257307845391,0.010739512845299342,0.016149613887798238,0.09473961143933078,0.05077354268324013,142
1,15,17,15,6,23,mse,41 21,0.01162972120940086,0.010991312331923837,0.017688541841247418,0.0892744399023719,0.052886532158496244,132
1,15,17,15,7,23,mse,83 42,0.012364427833925079,0.011658697526980965,0.016294895428183017,0.07816803063288863,0.04210679772618608,142
1,15,17,15,7,23,mred,82 42,0.01162972120940086,0.010991312331923837,0.017688541841247418,0.0892744399023719,0.052886532158496244,142
1,15,17,15,8,23,mse,165 84,0.011529128679373009,0.010940483261152645,0.016152488994151868,0.08372123526763027,0.04711145003751146,152
1,15,17,16,6,23,mse,41 21,0.011725300120528935,0.011057128292898274,0.018079983567972933,0.0907404691605487,0.05502281274856877,126
1,15,17,16,7,23,mse,83 42,0.012134870332097779,0.011448676009786747,0.01617863864081627,0.07965193829665296,0.04375711526089595,135
1,15,17,16,7,23,mred,82 42,0.011725300120528935,0.011057128292898274,0.018079983567972933,0.0907404691605487,0.05502281274856877,135
1,15,17,16,8,23,mse,166 84,0.012134870332097779,0.011448676009786747,0.01617863864081627,0.07965193829665296,0.04375711526089595,144
1,15,17,16,8,23,mred,165 84,0.011435828670330501,0.010846149370157415,0.016311650998884715,0.08519620372860083,0.049260756728742965,144
1,15,17,17,6,23,mse,41 21,0.012231770689667033,0.011501580672637603,0.01909036385033914,0.09667871274869408,0.05868314110030515,120
1,15,17,17,7,23,mse,83 42,0.011834116361691531,0.011191275589702225,0.01622065912967051,0.08566259948953181,0.047611487506821135,128
1,15,17,17,8,23,mse,166 84,0.011834116361691531,0.011191275589702225,0.01622065912967051,0.08566259948953181,0.047611487506821135,136
1,15,17,17,8,23,mred,165 84,0.011442023626678273,0.010857689544038922,0.016900860595780522,0.09117065611911294,0.052943404155794814,136
1,16,15,15,6,23,mse,42 21,0.013602444567536696,0.012656384803457484,0.01794273354422731,0.07843891866385164,0.041375101711344925,138
1,16,15,15,6,23,mred,41 21,0.012617380353856839,0.011792470523121247,0.0202188671560442,0.10038084917185516,0.05972683191680001,138
1,16,15,15,7,23,mse,83 42,0.011160415993110191,0.010638973251469263,0.015921107827990506,0.0894098839178534,0.04917411329230765,148
1,16,15,15,8,23,mse,166 84,0.011160415993110191,0.010638973251469263,0.015921107827990506,0.0894098839178534,0.04917411329230765,158
1,16,15,16,6,23,mse,42 21,0.013350612421948557,0.012472809990994647,0.017619703689917447,0.08223135109733373,0.04316874468607677,132
1,16,15,16,6,23,mred,41 21,0.013155378244069284,0.012283416082165186,0.02085626187913892,0.10408298559501626,0.06147447678376031,132
1,16,15,16,7,23,mse,83 42,0.011173843432719231,0.01068365926870583,0.01615722674517432,0.09315716834617499,0.05050430144030055,141
1,16,15,16,8,23,mse,167 84,0.011879740084817443,0.011270470106454477,0.016057373973349852,0.08769425972175436,0.04619478700662107,150
1,16,15,16,8,23,mred,166 84,0.011173843432719231,0.01068365926870583,0.01615722674517432,0.09315716834617499,0.05050430144030055,150
1,16,15,17,6,23,mse,42 21,0.01307393942734516,0.012360894688218155,0.017212225120607643,0.08981621596429791,0.04505864265506166,126
1,16,15,17,7,23,mse,83 42,0.011395756346979858,0.010994793704994642,0.016816428170907817,0.10065173720281817,0.05288718964691977,134
1,16,15,17,8,23,mse,167 85,0.012560058447468516,0.012152216230918408,0.016094381875525636,0.09523397658355805,0.04597862305220587,142
1,16,15,17,8,23,mred,166 84,0.011395756346979858,0.010994793704994642,0.016816428170907817,0.10065173720281817,0.05288718964691977,142
1,16,16,15,6,23,mse,42 21,0.014178113938685328,0.013101034887589218,0.018706533570128938,0.07619813360134117,0.03982041208183363,132
1,16,16,15,6,23,mred,41 21,0.012041536098251055,0.011286467322184121,0.019267728879990082,0.09819341613464257,0.05777527920988047,132
1,16,16,15,7,23,mse,83 42,0.011337369046167643,0.010753957897047384,0.015757673007995195,0.08719577486799186,0.04663605007863084,142
1,16,16,15,8,23,mse,166 84,0.011337369046167643,0.010753957897047384,0.015757673007995195,0.08719577486799186,0.04663605007863084,152
1,16,16,15,8,23,mred,165 84,0.011105693964541037,0.010540121943782014,0.016784022469783028,0.09269459550131721,0.05203000652213584,152
1,16,16,17,6,23,mse,42 21,0.013414816553854474,0.012539890888768147,0.017733545999379433,0.08383285976992512,0.04279616925261671,120
1,16,16,17,7,23,mse,83 42,0.011343363207007321,0.010848185653427177,0.01641354043487494,0.09473961143933078,0.05093304526576991,128
1,16,16,17,8,23,mse,167 84,0.011981846810545836,0.01137292899111719,0.016249273325620525,0.08928623560462795,0.047181690789371095,136
1,16,16,17,8,23,mred,166 84,0.011343363207007321,0.010848185653427177,0.01641354043487494,0.09473961143933078,0.05093304526576991,136
1,16,17,15,6,23,mse,41 21,0.011744185796611788,0.011074066390631816,0.018108086088411947,0.092976576325533,0.05424838945924468,126
1,16,17,15,7,23,mse,83 42,0.012088903535357489,0.011408519307870716,0.01617918484820284,0.08191531506121022,0.043686404553251484,136
1,16,17,15,7,23,mred,82 42,0.011744185796611788,0.011074066390631816,0.018108086088411947,0.092976576325533,0.05424838945924468,136
1,16,17,15,8,23,mse,166 84,0.012088903535357489,0.011408519307870716,0.01617918484820284,0.08191531506121022,0.043686404553251484,146
1,16,17,15,8,23,mred,165 84,0.011395065736699322,0.010810141086089714,0.016327593944064862,0.08744594569337161,0.04848161134619129,146
1,16,17,16,6,23,mse,41 21,0.01192290379786573,0.011228918043224834,0.018554806013728987,0.09667871274869408,0.05552340939740489,120
1,16,17,16,7,23,mse,83 42,0.011882837888170208,0.011230712438816497,0.016111339330722785,0.08566259948953181,0.04487058932616684,129
1,16,17,16,7,23,mred,82 42,0.01192290379786573,0.011228918043224834,0.018554806013728987,0.09667871274869408,0.05552340939740489,129
1,16,17,16,8,23,mse,166 84,0.011882837888170208,0.011230712438816497,0.016111339330722785,0.08566259948953181,0.04487058932616684,138
1,16,17,16,8,23,mred,165 84,0.011354497264453778,0.010776175575381464,0.016545103866531942,0.09117065611911294,0.04976440579616956,138
1,16,17,17,6,23,mse,42 21,0.014533138063515905,0.013432558513698746,0.01921560118138885,0.07464648623036954,0.042177150308397075,114
1,16,17,17,6,23,mred,41 21,0.0126013976755578,0.011852225810792712,0.019647573825860784,0.09667871274869408,0.05896766401257924,114
1,16,17,17,7,23,mse,83 42,0.01172929212510273,0.011136575085098603,0.016288715830285565,0.08566259948953181,0.04871688580668013,122
1,16,17,17,8,23,mse,166 84,0.01172929212510273,0.011136575085098603,0.016288715830285565,0.08566259948953181,0.04871688580668013,130
1,16,17,17,8,23,mred,165 84,0.01152216542507031,0.010962641068683745,0.017250998968771816,0.09117065611911294,0.053229661963875456,130
1,17,15,15,6,23,mse,42 21,0.013303782602027888,0.012608101271905536,0.01740992710949176,0.07843891866385164,0.046192820569273575,132
1,17,15,15,7,23,mse,83 42,0.011564272676802162,0.011183327913980131,0.016796972418871556,0.0894098839178534,0.05222038647685005,142
1,17,15,15,8,23,mse,167 85,0.012507655792950986,0.01208998747504306,0.016073609785544247,0.08392440129085252,0.04597862305220587,152
1,17,15,15,8,23,mred,166 84,0.011564272676802162,0.011183327913980131,0.016796972418871556,0.0894098839178534,0.05222038647685005,152
1,17,15,16,6,23,mse,42 21,0.01319640966912191,0.012586885734057186,0.01725009954052927,0.08223135109733373,0.04853492935025487,126
1,17,15,16,7,23,mse,83 42,0.01176313168586063,0.011427730122745037,0.017182411590417352,0.09315716834617499,0.05323338677922685,135
1,17,15,16,8,23,mse,167 85,0.012235086740340904,0.011828897050636257,0.01598837389430486,0.08769425972175436,0.04639044687495614,144
1,17,15,16,8,23,mred,166 84,0.01176313168586063,0.011427730122745037,0.017182411590417352,0.09315716834617499,0.05323338677922685,144
1,17,15,17,6,23,mse,42 21,0.013242064267927404,0.012795851000957724,0.017265047888660897,0.08981621596429791,0.05141201635054771,120
1,17,15,17,7,23,mse,84 42,0.013242064267927404,0.012795851000957724,0.017265047888660897,0.08981621596429791,0.05141201635054771,128
1,17,15,17,7,23,mred,83 42,0.012431856354561989,0.012168044430637084,0.01821620767964082,0.10065173720281817,0.056350334557690486,128
1,17,15,17,8,23,mse,167 85,0.011921997320244584,0.01152034130000323,0.016157916920283132,0.09523397658355805,0.049729724740911335,136
1,17,16,15,6,23,mse,42 21,0.013649777599414352,0.012802654889574754,0.017933620891335312,0.07619813360134117,0.043582206849856954,126
1,17,16,15,6,23,mred,41 21,0.013453917206579753,0.012627391114801712,0.02089759625306379,0.09819341613464257,0.06056733444124001,126
1,17,16,15,7,23,mse,83 42,0.011455239217155105,0.011004051639833772,0.016353676002454978,0.08719577486799186,0.05065418409122727,136
1,17,16,15,8,23,mse,167 84,0.012163876691028381,0.011591040036115866,0.01632785602286006,0.08169695423466652,0.04639822125994918,146
1,17,16,15,8,23,mred,166 84,0.011455239217155105,0.011004051639833772,0.016353676002454978,0.08719577486799186,0.05065418409122727,146
1,17,16,16,6,23,mse,42 21,0.013485147966046773,0.012713029480452075,0.01769584737579941,0.07619813360134117,0.044471954667019746,120
1,17,16,16,7,23,mse,83 42,0.011550441642117304,0.011137795659609314,0.016648683793831425,0.08719577486799186,0.05169870069723175,129
1,17,16,16,8,23,mse,167 85,0.012802170956688765,0.012355324773729578,0.01630982378661049,0.08169695423466652,0.045201380150371055,138
1,17,16,16,8,23,mred,166 84,0.011550441642117304,0.011137795659609314,0.016648683793831425,0.08719577486799186,0.05169870069723175,138
1,17,16,17,6,23,mse,42 21,0.013362779436811984,0.012761038114849847,0.01747269649935131,0.08383285976992512,0.04853492935025487,114
1,17,16,17,7,23,mse,84 42,0.013362779436811984,0.012761038114849847,0.01747269649935131,0.08383285976992512,0.04853492935025487,122
1,17,16,17,7,23,mred,83 42,0.012043474883856271,0.01170655252725854,0.017563086794405255,0.09473961143933078,0.05467505871579133,122
1,17,16,17,8,23,mse,167 85,0.012347285523987013,0.011914251404488197,0.01628188618463487,0.08928623560462795,0.04830907288860565,130
1,17,16,17,8,23,mred,166 84,0.012043474883856271,0.01170655252725854,0.017563086794405255,0.09473961143933078,0.05467505871579133,130
1,17,17,15,6,23,mse,41 21,0.012303988747631701,0.011594767746337567,0.01917318568675768,0.092976576325533,0.05749760990982172,120
1,17,17,15,7,23,mse,83 42,0.011788778472540302,0.011197310311208051,0.016262039509471932,0.08191531506121022,0.0474372622037562,130
1,17,17,15,8,23,mse,166 84,0.011788778472540302,0.011197310311208051,0.016262039509471932,0.08191531506121022,0.0474372622037562,140
1,17,17,15,8,23,mred,165 84,0.011445031560927629,0.010895765108276275,0.016967651175791857,0.08744594569337161,0.05203363604538634,140
1,17,17,16,6,23,mse,42 21,0.01453950154193478,0.013471116091585154,0.01922286561493816,0.07464648623036954,0.04223448810333582,114
1,17,17,16,6,23,mred,41 21,0.012639340253015528,0.011910149644794152,0.019703202592106804,0.09667871274869408,0.05891392169527721,114
1,17,17,16,7,23,mse,83 42,0.011704102763026962,0.011148122670408845,0.016326900950543344,0.08566259948953181,0.04846202921448252,123
1,17,17,16,8,23,mse,166 84,0.011704102763026962,0.011148122670408845,0.016326900950543344,0.08566259948953181,0.04846202921448252,132
1,17,17,16,8,23,mred,165 84,0.01153971593723629,0.011004744460057614,0.017300780988874314,0.09117065611911294,0.053355973830542434,132
1,17,17,17,6,23,mse,42 21,0.014113599656729365,0.013221452720956702,0.018622179807545006,0.07464648623036954,0.04363919796704998,108
1,17,17,17,6,23,mred,41 21,0.013676665759839515,0.012901289694175887,0.021067609979855937,0.09667871274869408,0.06220815985159498,108
1,17,17,17,7,23,mse,83 42,0.011886155554652613,0.011414266476355218,0.016837126113279595,0.08566259948953181,0.051937358727222244,116
1,17,17,17,8,23,mse,166 84,0.011886155554652613,0.011414266476355218,0.016837126113279595,0.08566259948953181,0.051937358727222244,124
2,17,17,17,6,23,mse,51 34 24 18,0.010270826517982156,0.010889274853751556,0.011934066159284546,0.03664496232701889,0.027575798866903953,96
2,17,17,18,6,23,mse,51 34 24 18,0.012383103596418619,0.013273638881028726,0.014270146668867511,0.044878766067813596,0.03372535485511638,90
2,17,17,18,7,23,mse,102 68 49 37,0.0075392070900235815,0.007442434759006376,0.00956237020309882,0.04249161490258217,0.023326536359402888,97
2,17,17,18,8,23,mse,204 137 98 73,0.0066806923345965295,0.006538213262670567,0.008730725009926329,0.04249161490258217,0.022429078465904508,104
2,17,17,19,6,23,mse,52 34 25 18,0.01678652051365135,0.017123879132468843,0.01957727606747247,0.05841228873502636,0.0430009022497451,84
2,17,17,19,7,23,mse,103 69 49 37,0.009848855099981128,0.009544584968109223,0.012743413785103398,0.0624041481636693,0.03245939991638435,90
2,17,17,19,8,23,mse,206 138 98 74,0.009848855099981128,0.009544584968109223,0.012743413785103398,0.0624041481636693,0.03245939991638435,96
2,17,18,17,6,23,mse,51 34 24 18,0.010788314166606987,0.010562229795647986,0.01337577619744489,0.03489628783073722,0.027977544962992023,90
2,17,18,17,7,23,mse,101 68 48 36,0.009805887869334576,0.009862177478250297,0.011809161612066505,0.03592700306618802,0.026387029958916848,98
2,17,18,17,7,23,mred,101 68 49 36,0.009816648101230993,0.009783614112771238,0.011882837447290087,0.03592700306618802,0.025985909314682355,98
2,17,18,17,8,23,mse,202 135 97 73,0.0072250222705269925,0.006826333479888493,0.00954853528654097,0.03592700306618802,0.022045995044934825,106
2,17,18,18,6,23,mse,51 34 24 18,0.011406952974121934,0.01166083071043281,0.013702575291022933,0.04325611286691211,0.03201296165651542,84
2,17,18,18,7,23,mse,102 68 49 37,0.010029904813679436,0.009829852071735444,0.012578471697113056,0.03360168400507404,0.02799053799540795,91
2,17,18,18,8,23,mse,203 136 97 73,0.007920137981526066,0.007592574253212123,0.010394098348712206,0.03600501078580815,0.02538796113077625,98
2,17,18,19,6,23,mse,51 34 24 18,0.015927666536281217,0.016553882289570214,0.01875903603014476,0.062015796928345204,0.045325400097495167,78
2,17,18,19,6,23,mred,51 34 25 18,0.016132807791163002,0.01646716057389793,0.01924041185044361,0.05841228873502636,0.04423421400094146,78
2,17,18,19,7,23,mse,102 68 49 37,0.011468379475768498,0.011148478771146223,0.014858761808179752,0.054199390844000016,0.03860912642103162,84
2,17,18,19,7,23,mred,103 68 49 37,0.011499325623136589,0.011079476932928595,0.01490738341608469,0.04779712392892321,0.03644007754018133,84
2,17,18,19,8,23,mse,205 137 98 73,0.010602334260081095,0.010315761746528002,0.01384337236068638,0.04956311334813727,0.03534457671804871,90
2,17,19,17,6,23,mse,50 33 24 18,0.01340566032346164,0.012430079626200893,0.017582341576916762,0.04807718359835589,0.03741492871107781,84
2,17,19,17,7,23,mse,100 67 48 36,0.012239970930402487,0.011408134351673968,0.0158323134864146,0.039207651945988194,0.03256467091813719,92
2,17,19,17,8,23,mse,199 134 96 72,0.012198328920265926,0.011374054995814478,0.015756880978606946,0.04401161368625825,0.03245325223210318,100
2,17,19,18,6,23,mse,50 34 24 18,0.013806572960664204,0.013002326905600187,0.01797940350266938,0.05025124215350557,0.03840512038404151,78
2,17,19,18,7,23,mse,100 67 48 36,0.012897609403266749,0.0121562590828859,0.016632366869435627,0.05025124215350557,0.035005370519201114,85
2,17,19,18,8,23,mse,200 134 96 72,0.012897609403266749,0.0121562590828859,0.016632366869435627,0.05025124215350557,0.035005370519201114,92
2,17,19,19,6,23,mse,51 34 24 18,0.016001437536567888,0.015359206690275514,0.020849723432340723,0.05841228873502636,0.04646951199654191,72
2,17,19,19,7,23,mse,101 68 48 36,0.015465866392839119,0.014989294279359744,0.01973953558094526,0.06306180679422572,0.044076428423003335,78
2,17,19,19,7,23,mred,101 68 49 36,0.015518958986301554,0.01491198448925983,0.019873395016807512,0.06306180679422572,0.04263987591528639,78
2,17,19,19,8,23,mse,202 135 97 73,0.014074817863297066,0.01326351348682283,0.018476861937484095,0.06306180679422572,0.04320899162291066,84
2,18,17,17,6,23,mse,51 34 24 18,0.01380886011576601,0.014829308942956506,0.015985910506488968,0.05311256980860831,0.03885943161883668,90
2,18,17,17,6,23,mred,51 34 25 18,0.013859834765216789,0.014646165145226802,0.01630371151386008,0.05311256980860831,0.03768835599042101,90
2,18,17,17,7,23,mse,102 68 49 37,0.007991465686508162,0.007899022308159535,0.01021150077649255,0.04249161490258217,0.02718069174306771,98
